config,ic_size,dc_size,suite,name,score,units,instructions,cycles,ipc
BHT1024,4k,4k,NPB,EP,0.12,Mop/s,2083086837,6686259293,0.3115
BHT1024,4k,4k,NPB,IS,0,-,0,0,0
BHT1024,4k,4k,NPB,CG,0.79,Mop/s,354959398,2088015500,0.1700
BHT1024,4k,4k,NPB,MG,1.09,Mop/s,33881788,173108951,0.1957
BHT1024,4k,4k,NPB,FT,1.21,Mop/s,585288416,3623235835,0.1615
BHT1024,4k,4k,NPB,BT,2.19,Mop/s,548574080,2585581299,0.2122
BHT1024,4k,4k,NPB,SP,1.24,Mop/s,356314346,1933883462,0.1842
BHT1024,4k,4k,NPB,LU,2.95,Mop/s,199928673,857261990,0.2332
BHT1024,4k,4k,UnixBench,Arithmetic_Overhead,22972311,lps,97603138,247892939,0.3937
BHT1024,4k,4k,UnixBench,Arithmetic_Register,667848,lps,142645177,247691198,0.5759
BHT1024,4k,4k,UnixBench,Arithmetic_Short,667996,lps,142671491,247675986,0.5760
BHT1024,4k,4k,UnixBench,Arithmetic_Int,668008,lps,142674088,247704698,0.5760
BHT1024,4k,4k,UnixBench,Dhrystone,269504,lps,84371660,185656029,0.4545
BHT1024,4k,4k,UnixBench,Arithmetic_Double,668196,lps,142709897,247727447,0.5761
BHT1024,4k,4k,UnixBench,Whetstone,21.302,MWIPS,113823864,255479254,0.4455
BHT1024,4k,4k,UnixBench,Syscall_Mix,24304,lps,45979823,247597814,0.1857
BHT1024,4k,4k,UnixBench,Syscall_GetPID,212089,lps,57233754,245800755,0.2328
BHT1024,4k,4k,UnixBench,Syscall_Exec,21,lps,2494803,20394793,0.1223
BHT1024,4k,4k,UnixBench,Pipe_Throughput,9864,lps,38026691,247612529,0.1536
BHT1024,4k,4k,UnixBench,Context_Switching,964,lps,14160980,116513083,0.1215
BHT128,4k,4k,NPB,EP,0.12,Mop/s,2083646662,6720013469,0.3101
BHT128,4k,4k,NPB,IS,0,-,0,0,0
BHT128,4k,4k,NPB,CG,0.79,Mop/s,354961927,2090598300,0.1698
BHT128,4k,4k,NPB,MG,1.08,Mop/s,33893751,173797303,0.1950
BHT128,4k,4k,NPB,FT,1.21,Mop/s,585484294,3637561056,0.1610
BHT128,4k,4k,NPB,BT,2.18,Mop/s,548784591,2597233744,0.2113
BHT128,4k,4k,NPB,SP,1.23,Mop/s,356514099,1939741355,0.1838
BHT128,4k,4k,NPB,LU,2.93,Mop/s,200124295,864041476,0.2316
BHT128,4k,4k,UnixBench,Arithmetic_Overhead,22771634,lps,96837503,247479125,0.3913
BHT128,4k,4k,UnixBench,Arithmetic_Register,661227,lps,141314608,247361911,0.5713
BHT128,4k,4k,UnixBench,Arithmetic_Short,661427,lps,141363706,247353754,0.5715
BHT128,4k,4k,UnixBench,Arithmetic_Int,662409,lps,141537766,247498751,0.5719
BHT128,4k,4k,UnixBench,Dhrystone,264470,lps,82845872,183965951,0.4503
BHT128,4k,4k,UnixBench,Arithmetic_Double,662731,lps,141611858,247537381,0.5721
BHT128,4k,4k,UnixBench,Whetstone,21.061,MWIPS,113912801,257716246,0.4420
BHT128,4k,4k,UnixBench,Syscall_Mix,23457,lps,44604144,247295480,0.1804
BHT128,4k,4k,UnixBench,Syscall_GetPID,211094,lps,57046119,244476971,0.2333
BHT128,4k,4k,UnixBench,Syscall_Exec,20,lps,2458162,20275934,0.1212
BHT128,4k,4k,UnixBench,Pipe_Throughput,9326,lps,36309675,247667032,0.1466
BHT128,4k,4k,UnixBench,Context_Switching,916,lps,14176746,120812559,0.1173
BHT16384,4k,4k,NPB,EP,0.12,Mop/s,2083037351,6680110704,0.3118
BHT16384,4k,4k,NPB,IS,0,-,0,0,0
BHT16384,4k,4k,NPB,CG,0.79,Mop/s,354902853,2085253111,0.1702
BHT16384,4k,4k,NPB,MG,1.09,Mop/s,33891893,173389007,0.1955
BHT16384,4k,4k,NPB,FT,1.21,Mop/s,584974930,3616568495,0.1617
BHT16384,4k,4k,NPB,BT,2.19,Mop/s,548334782,2580451733,0.2125
BHT16384,4k,4k,NPB,SP,1.24,Mop/s,356093187,1927781311,0.1847
BHT16384,4k,4k,NPB,LU,2.96,Mop/s,199890485,856091525,0.2335
BHT16384,4k,4k,UnixBench,Arithmetic_Overhead,22988849,lps,97686451,248025039,0.3939
BHT16384,4k,4k,UnixBench,Arithmetic_Register,668487,lps,142789341,247791198,0.5762
BHT16384,4k,4k,UnixBench,Arithmetic_Short,667970,lps,142675787,247785388,0.5758
BHT16384,4k,4k,UnixBench,Arithmetic_Int,668660,lps,142810663,247806208,0.5763
BHT16384,4k,4k,UnixBench,Dhrystone,271928,lps,85082797,186992354,0.4550
BHT16384,4k,4k,UnixBench,Arithmetic_Double,669241,lps,142927462,248017066,0.5763
BHT16384,4k,4k,UnixBench,Whetstone,21.274,MWIPS,113833502,255611517,0.4453
BHT16384,4k,4k,UnixBench,Syscall_Mix,24512,lps,46336581,247680636,0.1871
BHT16384,4k,4k,UnixBench,Syscall_GetPID,220232,lps,59182014,246307011,0.2403
BHT16384,4k,4k,UnixBench,Syscall_Exec,21,lps,2594112,20582099,0.1260
BHT16384,4k,4k,UnixBench,Pipe_Throughput,9973,lps,38356659,248010903,0.1547
BHT16384,4k,4k,UnixBench,Context_Switching,1010,lps,14586682,116936581,0.1247
BHT16,4k,4k,NPB,EP,0.12,Mop/s,2091584106,7036120147,0.2973
BHT16,4k,4k,NPB,IS,0.46,Mop/s,7563181,35212223,0.2148
BHT16,4k,4k,NPB,CG,0.78,Mop/s,355698476,2114609471,0.1682
BHT16,4k,4k,NPB,MG,1.07,Mop/s,33940989,175472558,0.1934
BHT16,4k,4k,NPB,FT,1.20,Mop/s,586530575,3667899990,0.1599
BHT16,4k,4k,NPB,BT,2.16,Mop/s,549545863,2619367463,0.2098
BHT16,4k,4k,NPB,SP,1.21,Mop/s,357386206,1974144352,0.1810
BHT16,4k,4k,NPB,LU,2.91,Mop/s,200274061,869007272,0.2305
BHT16,4k,4k,UnixBench,Arithmetic_Overhead,22604623,lps,96177219,247356497,0.3888
BHT16,4k,4k,UnixBench,Arithmetic_Register,657768,lps,140603481,247429588,0.5683
BHT16,4k,4k,UnixBench,Arithmetic_Short,659432,lps,140924358,247594585,0.5692
BHT16,4k,4k,UnixBench,Arithmetic_Int,657687,lps,140591530,247357568,0.5684
BHT16,4k,4k,UnixBench,Dhrystone,259545,lps,81321680,181681039,0.4476
BHT16,4k,4k,UnixBench,Arithmetic_Double,658938,lps,140829248,247475132,0.5691
BHT16,4k,4k,UnixBench,Whetstone,19.471,MWIPS,103502087,251786537,0.4111
BHT16,4k,4k,UnixBench,Syscall_Mix,22202,lps,42538037,247303208,0.1720
BHT16,4k,4k,UnixBench,Syscall_GetPID,209219,lps,56577409,245234113,0.2307
BHT16,4k,4k,UnixBench,Syscall_Exec,20,lps,2533801,21249468,0.1192
BHT16,4k,4k,UnixBench,Pipe_Throughput,9035,lps,35383197,247511653,0.1430
BHT16,4k,4k,UnixBench,Context_Switching,849,lps,14159581,120883999,0.1171
BHT256,4k,4k,NPB,EP,0.12,Mop/s,2083613945,6706921554,0.3107
BHT256,4k,4k,NPB,IS,0,-,0,0,0
BHT256,4k,4k,NPB,CG,0.79,Mop/s,355093538,2094764413,0.1695
BHT256,4k,4k,NPB,MG,1.08,Mop/s,33920324,174687085,0.1942
BHT256,4k,4k,NPB,FT,1.21,Mop/s,585566455,3636930931,0.1610
BHT256,4k,4k,NPB,BT,2.18,Mop/s,548792533,2594628882,0.2115
BHT256,4k,4k,NPB,SP,1.24,Mop/s,356355599,1934000504,0.1843
BHT256,4k,4k,NPB,LU,2.94,Mop/s,200043518,860469117,0.2325
BHT256,4k,4k,UnixBench,Arithmetic_Overhead,22839848,lps,97100345,247658065,0.3921
BHT256,4k,4k,UnixBench,Arithmetic_Register,664750,lps,142036489,247717332,0.5734
BHT256,4k,4k,UnixBench,Arithmetic_Short,664986,lps,142075999,247586556,0.5738
BHT256,4k,4k,UnixBench,Arithmetic_Int,664752,lps,142025555,247640211,0.5735
BHT256,4k,4k,UnixBench,Dhrystone,266450,lps,83424676,184295961,0.4527
BHT256,4k,4k,UnixBench,Arithmetic_Double,665219,lps,142121590,247854940,0.5734
BHT256,4k,4k,UnixBench,Whetstone,21.166,MWIPS,113875839,256714591,0.4436
BHT256,4k,4k,UnixBench,Syscall_Mix,23657,lps,44939823,247638559,0.1815
BHT256,4k,4k,UnixBench,Syscall_GetPID,200637,lps,54510255,245116415,0.2224
BHT256,4k,4k,UnixBench,Syscall_Exec,21,lps,2531181,20992832,0.1206
BHT256,4k,4k,UnixBench,Pipe_Throughput,9315,lps,36277873,247580183,0.1465
BHT256,4k,4k,UnixBench,Context_Switching,952,lps,15386358,130436392,0.1180
BHT32,4k,4k,NPB,EP,0.12,Mop/s,2086005857,6795873389,0.3070
BHT32,4k,4k,NPB,IS,0.45,Mop/s,7569242,35513215,0.2131
BHT32,4k,4k,NPB,CG,0.78,Mop/s,355872415,2123314268,0.1676
BHT32,4k,4k,NPB,MG,1.07,Mop/s,33940818,175597487,0.1933
BHT32,4k,4k,NPB,FT,1.19,Mop/s,586635743,3674713411,0.1596
BHT32,4k,4k,NPB,BT,2.16,Mop/s,549508539,2619200123,0.2098
BHT32,4k,4k,NPB,SP,1.22,Mop/s,357241487,1965235047,0.1818
BHT32,4k,4k,NPB,LU,2.91,Mop/s,200301938,869762279,0.2303
BHT32,4k,4k,UnixBench,Arithmetic_Overhead,22636631,lps,96303534,247426640,0.3892
BHT32,4k,4k,UnixBench,Arithmetic_Register,658555,lps,140759805,247570742,0.5686
BHT32,4k,4k,UnixBench,Arithmetic_Short,658085,lps,140674376,247264069,0.5689
BHT32,4k,4k,UnixBench,Arithmetic_Int,658419,lps,140729719,247481325,0.5686
BHT32,4k,4k,UnixBench,Dhrystone,261045,lps,81793368,182667027,0.4478
BHT32,4k,4k,UnixBench,Arithmetic_Double,658159,lps,140685249,247417636,0.5686
BHT32,4k,4k,UnixBench,Whetstone,19.615,MWIPS,103468298,249797083,0.4142
BHT32,4k,4k,UnixBench,Syscall_Mix,22622,lps,43226756,247201318,0.1749
BHT32,4k,4k,UnixBench,Syscall_GetPID,214294,lps,57865532,244797641,0.2364
BHT32,4k,4k,UnixBench,Syscall_Exec,20,lps,2597783,21779641,0.1193
BHT32,4k,4k,UnixBench,Pipe_Throughput,8895,lps,34922483,247506766,0.1411
